module	package	prod_classname	prod_status	test_classname	test_status	test_java_path	prod_java_path
backward-codecs	org.apache.lucene.backward_codecs.lucene94	Lucene94HnswVectorsFormat	STUB	TestLucene94HnswVectorsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene94/TestLucene94HnswVectorsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene94/Lucene94HnswVectorsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.packed	LegacyDirectWriter	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyDirectWriter.java
backward-codecs	org.apache.lucene.backward_codecs.packed	LegacyDirectMonotonicWriter	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyDirectMonotonicWriter.java
backward-codecs	org.apache.lucene.backward_codecs.packed	LegacyDirectReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyDirectReader.java
backward-codecs	org.apache.lucene.backward_codecs.packed	LegacyPacked64SingleBlock	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyPacked64SingleBlock.java
backward-codecs	org.apache.lucene.backward_codecs.packed	LegacyPacked64	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyPacked64.java
backward-codecs	org.apache.lucene.backward_codecs.packed	LegacyDirectMonotonicReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyDirectMonotonicReader.java
backward-codecs	org.apache.lucene.backward_codecs.packed	LegacyPackedInts	IMPLEMENTED	TestLegacyPackedInts	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/packed/TestLegacyPackedInts.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyPackedInts.java
backward-codecs	org.apache.lucene.backward_codecs.lucene84	Lucene84ScoreSkipReader	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/Lucene84ScoreSkipReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene84	ForUtil	IMPLEMENTED	TestForUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene84/TestForUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/ForUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene84	Lucene84PostingsReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/Lucene84PostingsReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene84	Lucene84Codec	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/Lucene84Codec.java
backward-codecs	org.apache.lucene.backward_codecs.lucene84	Lucene84SkipReader	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/Lucene84SkipReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene84	PForUtil	IMPLEMENTED	TestPForUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene84/TestPForUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/PForUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene84	Lucene84PostingsFormat	IMPLEMENTED	TestLucene84PostingsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene84/TestLucene84PostingsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/Lucene84PostingsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene84	ForDeltaUtil	IMPLEMENTED	TestForDeltaUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene84/TestForDeltaUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/ForDeltaUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene95	Lucene95HnswVectorsFormat	STUB	TestLucene95HnswVectorsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene95/TestLucene95HnswVectorsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene95/Lucene95HnswVectorsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene95	Lucene95Codec	STUB				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene95/Lucene95Codec.java
backward-codecs	org.apache.lucene.backward_codecs.lucene95	Lucene95HnswVectorsReader	STUB				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene95/Lucene95HnswVectorsReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90SegmentInfoFormat	IMPLEMENTED	TestLucene90SegmentInfoFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene90/TestLucene90SegmentInfoFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90SegmentInfoFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90HnswGraphBuilder	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90HnswGraphBuilder.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90FieldInfosFormat	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90FieldInfosFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	ForUtil	IMPLEMENTED	TestForUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene90/TestForUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/ForUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90OnHeapHnswGraph	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90OnHeapHnswGraph.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90.blocktree	IntersectTermsEnum	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/IntersectTermsEnum.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90.blocktree	Stats	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/Stats.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90.blocktree	FieldReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/FieldReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90.blocktree	CompressionAlgorithm	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/CompressionAlgorithm.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90.blocktree	Lucene90BlockTreeTermsReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/Lucene90BlockTreeTermsReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90.blocktree	SegmentTermsEnumFrame	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/SegmentTermsEnumFrame.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90.blocktree	SegmentTermsEnum	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/SegmentTermsEnum.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90.blocktree	IntersectTermsEnumFrame	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/IntersectTermsEnumFrame.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90BoundsChecker	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90BoundsChecker.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90PostingsReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90PostingsReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	PForUtil	IMPLEMENTED	TestPForUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene90/TestPForUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/PForUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90SkipWriter	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90SkipWriter.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90NeighborArray	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90NeighborArray.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90PostingsFormat	IMPLEMENTED	TestLucene90PostingsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene90/TestLucene90PostingsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90PostingsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90HnswVectorsFormat	IMPLEMENTED	TestLucene90HnswVectorsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene90/TestLucene90HnswVectorsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90HnswVectorsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90ScoreSkipReader	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90ScoreSkipReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90PostingsWriter	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90PostingsWriter.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90HnswVectorsReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90HnswVectorsReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90SkipReader	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90SkipReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene90	Lucene90Codec	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90Codec.java
backward-codecs	org.apache.lucene.backward_codecs.lucene87	Lucene87StoredFieldsFormat	IMPLEMENTED	TestLucene87StoredFieldsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene87/TestLucene87StoredFieldsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene87/Lucene87StoredFieldsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene87	Lucene87Codec	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene87/Lucene87Codec.java
backward-codecs	org.apache.lucene.backward_codecs.lucene87	DeflateWithPresetDictCompressionMode	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene87/DeflateWithPresetDictCompressionMode.java
backward-codecs	org.apache.lucene.backward_codecs.lucene87	LZ4WithPresetDictCompressionMode	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene87/LZ4WithPresetDictCompressionMode.java
backward-codecs	org.apache.lucene.backward_codecs.lucene80	Lucene80DocValuesProducer	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80DocValuesProducer.java
backward-codecs	org.apache.lucene.backward_codecs.lucene80	Lucene80NormsProducer	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80NormsProducer.java
backward-codecs	org.apache.lucene.backward_codecs.lucene80	Lucene80DocValuesFormat	STUB				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80DocValuesFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene80	Lucene80NormsFormat	STUB	TestLucene80NormsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene80/TestLucene80NormsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80NormsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene80	Lucene80DocValuesConsumer	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80DocValuesConsumer.java
backward-codecs	org.apache.lucene.backward_codecs.lucene80	Lucene80Codec	STUB				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80Codec.java
backward-codecs	org.apache.lucene.backward_codecs.lucene80	IndexedDISI	IMPLEMENTED	TestIndexedDISI	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene80/TestIndexedDISI.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/IndexedDISI.java
backward-codecs	org.apache.lucene.backward_codecs	Placeholder	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/Placeholder.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	OffHeapQuantizedByteVectorValues	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/OffHeapQuantizedByteVectorValues.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99SkipReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99SkipReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	PostingsUtil	MISSING	TestPostingsUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestPostingsUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/PostingsUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	ForUtil	IMPLEMENTED	TestForUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestForUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/ForUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	OffHeapQuantizedFloatVectorValues	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/OffHeapQuantizedFloatVectorValues.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99SkipWriter	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99SkipWriter.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99ScalarQuantizedVectorsFormat	IMPLEMENTED	TestLucene99ScalarQuantizedVectorsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestLucene99ScalarQuantizedVectorsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99ScalarQuantizedVectorsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99PostingsReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99PostingsReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99PostingsFormat	IMPLEMENTED	TestLucene99PostingsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestLucene99PostingsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99PostingsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	PForUtil	IMPLEMENTED	TestPForUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestPForUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/PForUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99ScoreSkipReader	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99ScoreSkipReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99Codec	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99Codec.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	ForDeltaUtil	IMPLEMENTED	TestForDeltaUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestForDeltaUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/ForDeltaUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99ScalarQuantizedVectorsReader	IMPLEMENTED				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99ScalarQuantizedVectorsReader.java
backward-codecs	org.apache.lucene.backward_codecs.lucene99	Lucene99HnswScalarQuantizedVectorsFormat	IMPLEMENTED	TestLucene99HnswScalarQuantizedVectorsFormat	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene99/TestLucene99HnswScalarQuantizedVectorsFormat.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99HnswScalarQuantizedVectorsFormat.java
backward-codecs	org.apache.lucene.backward_codecs.lucene100	Lucene100Codec	STUB				backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene100/Lucene100Codec.java
backward-codecs	org.apache.lucene.backward_codecs.store	EndiannessReverserDataInput	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserDataInput.java
backward-codecs	org.apache.lucene.backward_codecs.store	EndiannessReverserIndexOutput	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserIndexOutput.java
backward-codecs	org.apache.lucene.backward_codecs.store	EndiannessReverserUtil	STUB				backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserUtil.java
backward-codecs	org.apache.lucene.backward_codecs.store	EndiannessReverserDataOutput	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserDataOutput.java
backward-codecs	org.apache.lucene.backward_codecs.store	EndiannessReverserIndexInput	MISSING	TestEndiannessReverserIndexInput	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/store/TestEndiannessReverserIndexInput.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserIndexInput.java
backward-codecs	org.apache.lucene.backward_codecs.store	EndiannessReverserChecksumIndexInput	MISSING				backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserChecksumIndexInput.java
backward-codecs	org.apache.lucene.backward_codecs.lucene101	PostingsUtil	MISSING	TestPostingsUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene101/TestPostingsUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene101/PostingsUtil.java
backward-codecs	org.apache.lucene.backward_codecs.lucene101	ForUtil	IMPLEMENTED	TestForUtil	MISSING	backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene101/TestForUtil.java	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene101/ForUtil.java
